run,scale,mse
12398,10.4921955648,5.50173363368
12413,10.4921955648,5.50173363368
12394,10.4921955648,5.50173363368
12399,10.4921955648,5.50173363368
12383,10.4921955648,5.50173363368
12417,10.4921955648,5.50173363368
12406,10.4921955648,5.50173363368
12407,10.4921955648,5.50173363368
12419,10.4921955648,5.50173363368
12420,10.4921955648,5.50173363368
12410,10.4921955648,5.50173363368
12416,10.4921955648,5.50173363368
253,60.6152171598,5.50282322714
255,60.6457522185,5.50393288037
12341,87.9591547412,5.50616431945
12409,10.4923344315,5.50842363566
6141,28.4353086942,5.50855903854
11724,97.1120464633,5.50893290228
6700,84.5729753477,5.50978630797
6718,84.5826511805,5.51132091305
7681,49.7342458439,5.51190506266
8117,54.1743047142,5.51238645305
12389,10.4924524015,5.51281299185
736,37.0746055642,5.51321864023
1439,46.4683194863,5.51409414269
11720,97.2302462009,5.51434233357
2368,50.0307447448,5.51520799563
13670,86.9053809597,5.51547148662
250,60.717091961,5.51569166056
7680,48.7749264002,5.51581057384
11693,97.2575959777,5.51796967953
2340,47.8058360124,5.51876283649
11703,97.2900462778,5.51993812201
11695,97.2981583046,5.51996305499
11696,97.2902307818,5.51998248502
11700,97.2902307818,5.51998248502
11713,97.2902307818,5.51998248502
11709,97.2902307818,5.51998248502
11706,97.2902307818,5.51998248502
11714,97.2902307818,5.51998248502
11701,97.2902307818,5.51998248502
11715,97.2902307818,5.51998248502
11718,97.2902307818,5.51998248502
11719,97.2902307818,5.51998248502
11722,97.2902307818,5.51998248502
11726,97.2902307818,5.51998248502
11721,97.2902307818,5.51998248502
11712,97.2902307818,5.51998248502
11708,97.2902307818,5.51998248502
11707,97.2902307818,5.51998248502
11702,97.2903222583,5.51999272269
261,60.5784032326,5.52148531704
10715,201.572724778,5.52280128287
1437,46.6027788902,5.52290836403
4607,40.1054197156,5.52353374072
11691,97.2498123604,5.52365155981
6701,84.1459486513,5.52411800771
13602,33.0195682843,5.52437361528
11692,97.2729637408,5.52519714588
6715,76.1673242312,5.52529172562
2967,40.2761913211,5.52605948282
7706,47.4322225793,5.52623069943
7260,214.388918449,5.52859919753
12397,10.4912397582,5.52866578551
11710,97.2828520775,5.52936468747
12400,10.5046229013,5.53091784331
506,60.1741188189,5.53131233473
12916,75.3500101782,5.53332093565
8889,148.475069444,5.53490641069
11522,68.4425286312,5.5361689791
2639,103.390114532,5.53680102678
1393,57.5550478857,5.53704754143
12401,10.5033513128,5.5373826378
2014,50.0247386384,5.53845721527
7161,25.9761527665,5.53930349336
12422,10.5600409616,5.54673274704
12392,10.5635423378,5.54878038648
9718,86.8908939248,5.5506289701
3476,140.232056422,5.55078824481
11686,90.9099741991,5.55125326542
7630,96.7610472979,5.55170575186
5390,13.5255295082,5.55239245838
12021,109.482319369,5.55301512075
12390,10.5023342832,5.55480960014
12026,109.510369411,5.55603296241
3581,38.6411239514,5.55741018842
267,60.8643520049,5.55766999918
8898,27.8205900095,5.55908717279
494,33.3738382572,5.55951678187
8806,215.179781981,5.56042700962
11689,97.9918899341,5.56128678638
12208,6.65156756361,5.56151158189
10863,40.6745253482,5.56178212223
5936,34.6443823651,5.56431544582
7629,94.1499308712,5.56519382446
12017,109.485917957,5.56619609354
2638,109.465309111,5.56688135089
2346,48.70628226,5.5669125111
10453,45.2290669041,5.56850972649
13098,145.73867143,5.56911273612
9268,21.701637811,5.57007506
12386,10.5647560041,5.57025443064
12865,93.5687485582,5.57191492662
2070,125.884814147,5.57669472028
12044,109.969374865,5.57779352719
6192,18.5581342184,5.57897506243
658,11.7125882375,5.57917605112
6196,25.7248618837,5.57989328256
12402,10.490726259,5.58010104197
6887,57.4862788868,5.58081080565
692,11.5511993692,5.58275554
1460,46.6024285975,5.58416275326
1274,57.2851229714,5.58426318415
3459,147.995053374,5.58515336693
5055,112.038933561,5.58538020283
1843,34.2797666375,5.58576177226
7554,69.1308133107,5.58744704378
6327,215.766458825,5.58900449227
7653,97.4918650215,5.59058181674
7687,48.5368284828,5.59192247812
10303,64.2782442522,5.59298362921
7635,97.3404466139,5.59523897129
7633,97.4399048687,5.59553047947
8781,215.260727247,5.59584456512
1489,54.8055144387,5.59623512149
273,61.0083544515,5.59662679647
9593,23.0602040688,5.5991648059
682,11.5713468852,5.59924721229
7646,97.4723582974,5.60098059815
671,11.5743261801,5.60162442414
7145,40.8490779724,5.60257161423
7642,97.438656187,5.60292678685
7655,97.438656187,5.60292678685
7663,97.438656187,5.60292678685
7638,97.438656187,5.60292678685
7661,97.438656187,5.60292678685
7660,97.438656187,5.60292678685
7664,97.438656187,5.60292678685
7650,97.438656187,5.60292678685
7654,97.438656187,5.60292678685
7649,97.438656187,5.60292678685
7648,97.438656187,5.60292678685
7643,97.438656187,5.60292678685
7657,97.438656187,5.60292678685
7656,97.438656187,5.60292678685
7651,97.438656187,5.60292678685
7627,97.438656187,5.60292678685
5375,13.7414063146,5.6031602652
677,11.5715347615,5.60385303012
674,11.5719963024,5.60420348821
664,11.5739986962,5.60618332195
679,11.5739493117,5.60632588559
680,11.5739493117,5.60632588559
681,11.5739493117,5.60632588559
684,11.5739493117,5.60632588559
685,11.5739493117,5.60632588559
686,11.5739493117,5.60632588559
687,11.5739493117,5.60632588559
668,11.5739493117,5.60632588559
678,11.5739493117,5.60632588559
691,11.5739493117,5.60632588559
693,11.5739493117,5.60632588559
694,11.5739493117,5.60632588559
673,11.5739493117,5.60632588559
657,11.5739493117,5.60632588559
672,11.5739493117,5.60632588559
690,11.5739493117,5.60632588559
665,11.5748667267,5.60712841683
5397,13.5602769916,5.60744433464
12022,109.516828091,5.60881409422
7673,48.5220986791,5.60910184155
8683,65.6931280493,5.60979241487
10447,57.3837513163,5.61146764615
12033,109.546641348,5.61337914387
10419,49.9941795854,5.61359261558
7669,48.9739397809,5.61412439594
11084,14.4604965779,5.61466542838
10713,210.199709045,5.6154331613
10701,104.968109378,5.61553733875
5068,128.695773247,5.61623005731
696,11.5863972712,5.61719490611
5964,95.3678994006,5.61747647999
12202,8.24659378042,5.61834781078
12048,109.540007711,5.61868042683
11694,98.9604088972,5.62039286996
10416,46.5660923771,5.62312293097
11043,24.8123068581,5.62363951859
7781,61.2859399705,5.6237239125
12005,98.5838320354,5.62426247487
663,11.5679965508,5.62493818374
565,23.5030215304,5.62598470592
12953,60.1097094814,5.62642907231
12030,109.537817916,5.62648085407
6437,63.2368358872,5.62680038814
7686,48.5441323495,5.62682492211
12020,109.538767277,5.6274487853
12035,109.537465253,5.62780033057
12024,109.537465253,5.62780033057
12029,109.537465253,5.62780033057
12028,109.537465253,5.62780033057
12034,109.537465253,5.62780033057
12054,109.537465253,5.62780033057
12046,109.537465253,5.62780033057
12036,109.537465253,5.62780033057
12037,109.537465253,5.62780033057
12042,109.537465253,5.62780033057
12043,109.537465253,5.62780033057
12047,109.537465253,5.62780033057
12041,109.537465253,5.62780033057
12049,109.537465253,5.62780033057
12050,109.537465253,5.62780033057
12040,109.537465253,5.62780033057
683,11.5879465812,5.62946839356
12019,109.536781337,5.62971371041
9982,93.3099323396,5.63028244415
12031,109.535328173,5.63150703911
7658,99.4747671899,5.63252733274
11716,95.6386969942,5.63509582515
7671,48.5565021294,5.63518654658
7693,48.5105833906,5.63555765807
7685,48.504622296,5.63558925109
7640,97.5389643375,5.63619199827
5540,43.931636734,5.63988286171
7504,96.6110026583,5.64074569587
7674,48.5061685185,5.64085194477
7690,48.5061278284,5.64099062702
7678,48.5061278284,5.64099062702
7708,48.5061278284,5.64099062702
7704,48.5061278284,5.64099062702
7697,48.5061278284,5.64099062702
7701,48.5061278284,5.64099062702
7691,48.5061278284,5.64099062702
7683,48.5061278284,5.64099062702
7696,48.5061278284,5.64099062702
7695,48.5061278284,5.64099062702
7694,48.5061278284,5.64099062702
7682,48.5061278284,5.64099062702
7700,48.5061278284,5.64099062702
7703,48.5061278284,5.64099062702
7689,48.5061278284,5.64099062702
7688,48.5061278284,5.64099062702
2391,62.1808668633,5.64108067381
7675,48.504622296,5.64117407429
7692,48.5057819629,5.6412999172
7684,48.505232647,5.64167073926
257,52.5647306869,5.64217863506
10736,199.000488541,5.6422408225
13916,83.122891803,5.64258107563
7670,48.4920897559,5.64290137692
12423,10.6701256413,5.64345350233
11039,27.9053018996,5.64379455763
669,12.1123580537,5.64399252513
10705,201.420886127,5.6469102051
259,68.955959953,5.6508619389
13993,49.9343484368,5.65308154112
9071,159.432388179,5.65341048363
12039,109.539662486,5.65537207523
9195,66.0975960259,5.66030330879
13745,50.435909811,5.66129855921
285,109.388324241,5.66320555643
4310,31.0216224531,5.66451521989
7547,64.0425117421,5.66464411453
751,204.64822573,5.66477211183
5372,18.0203932441,5.66504002621
2096,111.898195564,5.66566225903
6081,92.8703415703,5.66607149047
10708,201.987325696,5.66798108088
10707,202.484507567,5.66985200968
9976,90.6233531737,5.66985588303
10717,202.215732643,5.67055343851
10742,202.215732643,5.67055343851
10738,202.215732643,5.67055343851
10737,202.215732643,5.67055343851
10735,202.215732643,5.67055343851
10734,202.215732643,5.67055343851
10731,202.215732643,5.67055343851
10730,202.215732643,5.67055343851
10729,202.215732643,5.67055343851
10728,202.215732643,5.67055343851
10725,202.215732643,5.67055343851
10724,202.215732643,5.67055343851
10723,202.215732643,5.67055343851
10712,202.215732643,5.67055343851
10716,202.215732643,5.67055343851
10722,202.215732643,5.67055343851
12408,10.6183448659,5.67149672065
10709,202.246875591,5.67151105134
10721,202.18784772,5.67165536613
675,11.6160619816,5.67285556527
10719,202.330845642,5.67294314477
10740,202.307594523,5.67335271786
12016,109.605473857,5.67430055319
10417,50.9581301626,5.67458951238
11064,25.0371826315,5.67593766605
10452,50.1501066541,5.67639328883
10451,50.1501066541,5.67639328883
10445,50.1501066541,5.67639328883
10449,50.1501066541,5.67639328883
10415,50.1501066541,5.67639328883
10426,50.1501066541,5.67639328883
10430,50.1501066541,5.67639328883
10431,50.1501066541,5.67639328883
10436,50.1501066541,5.67639328883
10442,50.1501066541,5.67639328883
10439,50.1501066541,5.67639328883
10443,50.1501066541,5.67639328883
10437,50.1501066541,5.67639328883
10448,50.1501066541,5.67639328883
10438,50.1501066541,5.67639328883
10444,50.1501066541,5.67639328883
10422,50.1501082947,5.67639573927
10440,50.1499632714,5.67646754565
10434,50.1777796593,5.67780564003
10435,50.1485795922,5.67866270828
7631,98.2363892945,5.67941871497
5056,109.356950608,5.68306896973
10317,61.8664474242,5.68454422266
10424,50.1863853174,5.68530913769
11054,25.1584317451,5.68563027818
1285,57.5490163266,5.68741669828
7761,61.7530360144,5.68834071964
10726,202.218966764,5.68899934119
3569,76.0217962879,5.6890669823
9975,102.20014409,5.6896602785
10423,50.2099963037,5.69142516622
8792,215.572740962,5.69487708352
4725,46.1159078375,5.69735841341
8245,70.1930423526,5.69820143426
9970,94.4880787406,5.70078695183
8243,71.2016246779,5.70078762811
8259,70.4627308401,5.70498689842
8280,70.2192507723,5.70518197448
8246,70.2179650502,5.70602927558
779,149.421346266,5.70662882349
13653,105.641629995,5.70721509105
8810,215.661943782,5.71021365487
8244,70.2783345708,5.71437547334
8250,70.2872102085,5.71565632158
661,11.7310788406,5.71735281348
8777,211.025403144,5.71768042697
8788,216.442703828,5.71827675792
10418,50.327938044,5.71852056451
8789,216.110273082,5.71871279939
8249,70.3168924661,5.71950588645
2584,29.3984977089,5.72180209101
11969,109.366653101,5.72588678033
9211,95.7357086618,5.72634540099
8248,68.9073136892,5.72688600945
7676,48.0349368716,5.7274006528
4193,125.027404889,5.72810926252
10720,202.521013062,5.72906101555
1900,109.324948814,5.72977676782
8278,70.3870171462,5.729820489
8274,70.3870171462,5.729820489
8270,70.3870171462,5.729820489
8268,70.3870171462,5.729820489
8269,70.3870171462,5.729820489
8282,70.3870171462,5.729820489
8271,70.3870171462,5.729820489
8265,70.3870171462,5.729820489
8264,70.3870171462,5.729820489
8277,70.3870171462,5.729820489
8256,70.3870171462,5.729820489
8252,70.3870171462,5.729820489
8257,70.3870171462,5.729820489
8275,70.3870171462,5.729820489
8262,70.3870171462,5.729820489
8263,70.3870171462,5.729820489
7137,21.4904816647,5.73354815543
10710,204.262234881,5.73548646903
1819,45.43377979,5.73590326101
10450,49.9776726124,5.73665628848
9107,27.2428995677,5.73786651329
11334,90.9800425418,5.73864408854
7665,133.914078572,5.73974312416
9220,94.461197978,5.73980157276
4306,22.1669024145,5.74012179943
4993,36.9676665626,5.740607985
11494,9.55061740607,5.74436940848
9115,26.2633517613,5.7468935771
11768,67.5640101988,5.74867471285
2048,51.1082150078,5.74945276579
5263,75.7795373059,5.75064979238
12925,61.5296097422,5.75405018067
11048,25.1763128637,5.75911010328
9981,93.8903562197,5.75921016386
11049,25.1810399269,5.75935713474
4223,102.976786596,5.76145455452
11033,25.1497486234,5.7631169384
11047,25.1787168243,5.76324542068
8779,215.151075632,5.76629332066
892,64.3751254086,5.76807810265
8795,215.958836698,5.76810656676
9063,137.907570141,5.7688393752
8800,215.964916933,5.76944173628
10037,60.9148981251,5.76979791323
871,109.340883163,5.76982686567
11046,25.178185781,5.77037767477
944,40.1250487575,5.77052584904
8255,70.3874875382,5.77136754564
11036,25.1809952242,5.7720976195
8783,216.043820094,5.77214771181
11037,25.180445555,5.77231229663
11035,25.1810852948,5.77239623274
9627,228.204646687,5.77244246495
11052,25.1808793489,5.77244842516
11063,25.1808793489,5.77244842516
11053,25.1808793489,5.77244842516
11051,25.1808793489,5.77244842516
11062,25.1808793489,5.77244842516
11045,25.1808793489,5.77244842516
11058,25.1808793489,5.77244842516
11057,25.1808793489,5.77244842516
11059,25.1808793489,5.77244842516
11044,25.1808793489,5.77244842516
11056,25.1808793489,5.77244842516
11070,25.1808793489,5.77244842516
11040,25.1808793489,5.77244842516
11066,25.1808793489,5.77244842516
11065,25.1808793489,5.77244842516
11050,25.1808793489,5.77244842516
10727,203.25254903,5.7727827948
11068,25.1820317571,5.77281152222
8799,215.983642619,5.77348162259
8802,215.983642619,5.77348162259
8811,215.983642619,5.77348162259
8798,215.983642619,5.77348162259
8808,215.983642619,5.77348162259
8804,215.983642619,5.77348162259
8812,215.983642619,5.77348162259
8809,215.983642619,5.77348162259
8803,215.983642619,5.77348162259
8797,215.983642619,5.77348162259
8805,215.983642619,5.77348162259
8796,215.983642619,5.77348162259
8791,215.983642619,5.77348162259
8790,215.983642619,5.77348162259
8786,215.983642619,5.77348162259
8775,215.983642619,5.77348162259
8782,215.989238791,5.77478287081
9053,84.0000414237,5.77536979594
5962,95.2399288695,5.7761651576
11032,25.192313312,5.77638971149
7003,53.650550215,5.77644354736
5609,40.1538402133,5.77848017915
8814,215.745822507,5.78021084581
12852,70.3711253245,5.78047001049
8784,216.335191864,5.78114336986
8272,72.1551546359,5.78308738959
10293,67.1022621845,5.78482400321
7769,61.0912366236,5.78602630724
11456,25.0822378082,5.78616505167
4309,31.3474032059,5.78865496223
9776,26.5591190412,5.7889172364
8815,214.691965696,5.78908005999
2635,34.3489012084,5.79040982015
12388,10.8720047337,5.79209843793
13654,69.4480310977,5.79220860591
8859,123.612458801,5.7963695968
5881,113.021629968,5.79658300076
7774,61.1558869705,5.7984887042
3131,10.9955458064,5.80082256481
3157,10.8977626904,5.80186353843
4537,25.5460011217,5.80263776672
5970,96.1991145705,5.80294815634
12682,81.518074581,5.80304195349
5957,97.4693620974,5.80438214779
699,54.6552626737,5.80657088683
13520,191.326008984,5.80882735255
11431,60.307317261,5.80958237719
4187,103.687509357,5.8103483843
11342,91.4325977725,5.8113479059
12051,94.4925262955,5.81149782179
5699,40.21181631,5.81582136797
3448,157.742459832,5.8178098406
13051,87.2733714222,5.81866056504
7295,104.019308789,5.82120404721
11635,43.2984471357,5.82145467443
12873,73.3168277745,5.82206424169
12871,14.7198595382,5.82319807446
11326,86.2511997492,5.82366876035
12836,73.3352557288,5.82493157201
4197,105.67191836,5.82612693897
2748,38.9698333677,5.82767541034
12843,83.3784012936,5.82820352321
3323,43.3486030836,5.82916653002
4020,25.0121625276,5.82957432053
13153,28.4851335294,5.83432924723
7274,213.541135707,5.83775365588
7752,60.4102585629,5.84025682754
12933,51.3444384169,5.84054383853
3454,150.066074062,5.84153671647
7757,60.9236001199,5.84200455948
7707,49.4061229787,5.84292870736
12924,51.1635243245,5.84397774573
5948,96.2345862338,5.84444183036
8273,69.4234294526,5.84547767516
7768,60.9637502436,5.84632448502
7755,60.9615554778,5.84646549548
7790,60.9615423782,5.84646577123
7779,60.9615423782,5.84646577123
7764,60.9615423782,5.84646577123
7770,60.9615423782,5.84646577123
7771,60.9615423782,5.84646577123
7772,60.9615423782,5.84646577123
7765,60.9615423782,5.84646577123
7760,60.9615423782,5.84646577123
7786,60.9615423782,5.84646577123
7773,60.9615423782,5.84646577123
7778,60.9615423782,5.84646577123
7785,60.9615423782,5.84646577123
7783,60.9615423782,5.84646577123
7777,60.9615423782,5.84646577123
7776,60.9615423782,5.84646577123
7782,60.9615423782,5.84646577123
7756,60.9540646044,5.84965936885
7758,60.5372576188,5.85218794626
12929,51.1035259883,5.85239770457
8793,216.316280256,5.85326573019
3485,157.704692915,5.85586512017
5953,96.3801700017,5.85646883106
1303,60.504817517,5.85769816836
5955,96.5471678626,5.85875364957
710,39.2255266131,5.85913365507
5617,61.5260913456,5.859370238
11944,85.2027971786,5.85958474491
6340,423.571718267,5.85980236751
7788,61.0782215831,5.86024635797
5986,96.4505509548,5.86237224527
5966,96.4505509548,5.86237224527
5981,96.4505509548,5.86237224527
5979,96.4505509548,5.86237224527
5978,96.4505509548,5.86237224527
5975,96.4505509548,5.86237224527
5974,96.4505509548,5.86237224527
5973,96.4505509548,5.86237224527
5956,96.4505509548,5.86237224527
5960,96.4505509548,5.86237224527
5961,96.4505509548,5.86237224527
5972,96.4505509548,5.86237224527
5969,96.4505509548,5.86237224527
5982,96.4505509548,5.86237224527
5967,96.4505509548,5.86237224527
5968,96.4505509548,5.86237224527
13755,49.7574504763,5.86346554489
2376,49.61864918,5.86375416617
5952,96.4999806981,5.86405580309
2787,22.3601080593,5.86563908117
12917,53.1739259791,5.86616861685
244,150.564682568,5.86623327748
5951,96.4406643763,5.86625412181
11352,91.7573861065,5.86690609775
5971,96.4466543405,5.86732602509
4195,102.764987973,5.86849666095
2351,48.0547122433,5.87049001287
4530,24.3231701606,5.87135998332
1278,57.5246239145,5.87382339443
8895,47.0737407352,5.87392516276
3463,151.049223128,5.87576335708
3465,147.595253098,5.87735935253
10429,51.090600069,5.87803388189
6312,68.0869502035,5.8788122121
7775,60.3656984514,5.87914467691
2260,43.3201040707,5.87939873355
5963,96.5039473894,5.87997727061
1288,57.4838893476,5.88117924826
5965,96.5091814204,5.882353678
6129,31.1558827705,5.88293125039
3482,148.464123897,5.88344812899
3481,148.464123897,5.88344812899
3461,148.464123897,5.88344812899
3474,148.464123897,5.88344812899
3479,148.464123897,5.88344812899
3466,148.464123897,5.88344812899
3467,148.464123897,5.88344812899
3469,148.464123897,5.88344812899
3473,148.464123897,5.88344812899
3478,148.464123897,5.88344812899
3475,148.464123897,5.88344812899
3468,148.464123897,5.88344812899
3472,148.464123897,5.88344812899
3445,148.464123897,5.88344812899
3460,148.464123897,5.88344812899
3456,148.464123897,5.88344812899
9994,92.16811192,5.88376569514
3453,148.450152473,5.88391246241
13619,81.4843345448,5.88472867525
7698,44.4965098138,5.88492683914
12139,49.8055360008,5.88515612865
10311,61.2774809589,5.88542617613
8778,215.932719426,5.88639278792
10001,113.57503845,5.88826595266
7148,25.5976995433,5.88974542018
3480,148.045596679,5.89004473645
3142,11.0460778738,5.89004845437
10003,90.892233318,5.8917762159
3451,147.980011987,5.89581135866
4221,61.5916455848,5.89610413924
1289,57.5291358622,5.89659709845
11109,34.4209679396,5.89894910206
3120,11.046028075,5.89905725093
1275,57.5034838173,5.90003991113
4218,104.843872116,5.90054286109
3137,11.0578131474,5.9009081919
8214,34.79918042,5.90093635983
7382,37.0986286101,5.90158685413
7644,95.6362154453,5.90266283717
4192,105.183451498,5.90355945976
9120,27.6251671506,5.90362365718
4209,105.170368679,5.9042027218
3868,40.2058639045,5.90583955884
3126,11.0497164105,5.90699045604
11553,107.065536859,5.90757912613
4202,105.187958598,5.90759310977
8479,21.8925931186,5.9090327017
4200,105.267142352,5.90923811671
4189,105.270669568,5.9093211428
4217,105.270776821,5.90932166417
4216,105.270776821,5.90932166417
4211,105.270776821,5.90932166417
4213,105.270776821,5.90932166417
4220,105.270776821,5.90932166417
4212,105.270776821,5.90932166417
4219,105.270776821,5.90932166417
4205,105.270776821,5.90932166417
4207,105.270776821,5.90932166417
4198,105.270776821,5.90932166417
4206,105.270776821,5.90932166417
4199,105.270776821,5.90932166417
4204,105.270776821,5.90932166417
4210,105.270776821,5.90932166417
4183,105.270776821,5.90932166417
4194,105.270776821,5.90932166417
4201,105.27509938,5.90945501031
9138,27.6935979863,5.90998228619
3134,11.0555797851,5.91031319787
3127,11.1210836757,5.91045604445
3143,11.0566711345,5.91111291757
7461,33.3539653437,5.91130882928
3123,11.0562715588,5.91149186911
3136,11.057024607,5.9116750715
3124,11.0567533268,5.91178144085
3144,11.0567229806,5.91179665136
3145,11.0567229806,5.91179665136
3147,11.0567229806,5.91179665136
3146,11.0567229806,5.91179665136
3139,11.0567229806,5.91179665136
3138,11.0567229806,5.91179665136
3117,11.0567229806,5.91179665136
3133,11.0567229806,5.91179665136
3132,11.0567229806,5.91179665136
3128,11.0567229806,5.91179665136
3140,11.0567229806,5.91179665136
3150,11.0567229806,5.91179665136
3141,11.0567229806,5.91179665136
3153,11.0567229806,5.91179665136
3154,11.0567229806,5.91179665136
3151,11.0567229806,5.91179665136
3152,11.0569492673,5.91208955949
3125,11.0572144019,5.91213324849
9121,27.7312490019,5.91319827939
7297,214.208264533,5.91361410916
13393,67.7913440571,5.91387253463
3135,11.0578681128,5.91417265938
2994,48.5324746458,5.91451939644
4191,105.348052647,5.91459698422
9131,27.7356702028,5.91497008006
9140,27.7356702028,5.91497008006
9130,27.7356702028,5.91497008006
9127,27.7356702028,5.91497008006
9126,27.7356702028,5.91497008006
9125,27.7356702028,5.91497008006
9137,27.7356702028,5.91497008006
9139,27.7356702028,5.91497008006
9133,27.7356702028,5.91497008006
9132,27.7356702028,5.91497008006
9136,27.7356702028,5.91497008006
9124,27.7356702028,5.91497008006
9103,27.7356702028,5.91497008006
9114,27.7356702028,5.91497008006
9118,27.7356702028,5.91497008006
9119,27.7356702028,5.91497008006
1290,57.5328387918,5.91500629204
5983,94.6009818323,5.91504356878
1297,57.5329654749,5.9151137684
1280,57.5339187945,5.91545304872
9109,27.7352665801,5.91549614122
9122,27.7394897504,5.91555923883
9129,27.7374509607,5.91590793735
9110,27.7298310328,5.91593193358
8682,61.8258621177,5.91613469964
1291,57.5370071752,5.91636994968
1277,57.5355327688,5.91642929613
1295,57.5355130426,5.91642985828
1294,57.5355130426,5.91642985828
1293,57.5355130426,5.91642985828
1292,57.5355130426,5.91642985828
1287,57.5355130426,5.91642985828
1286,57.5355130426,5.91642985828
1299,57.5355130426,5.91642985828
1304,57.5355130426,5.91642985828
1298,57.5355130426,5.91642985828
1312,57.5355130426,5.91642985828
1300,57.5355130426,5.91642985828
1308,57.5355130426,5.91642985828
1307,57.5355130426,5.91642985828
1305,57.5355130426,5.91642985828
1301,57.5355130426,5.91642985828
1282,57.5355130426,5.91642985828
5980,96.9029361905,5.91770005731
7275,214.453416039,5.92141292939
4186,105.511125009,5.92478665862
12851,72.7303429269,5.92548226087
4482,26.5152243063,5.92569544222
2044,52.65039138,5.92717088566
2026,52.6295433787,5.92775945388
4222,105.549932109,5.9284048159
4594,44.5342873542,5.92941292094
13773,41.5707048076,5.92957978845
2017,52.2731723629,5.93209647409
11038,25.6918057723,5.93262365073
3156,11.0893906852,5.9341061206
9563,37.1894205651,5.93460838758
1279,57.5556639155,5.93465772029
7705,28.9573841047,5.93634677035
2027,51.8835442994,5.93770953083
4291,57.1311392533,5.93937366639
2016,52.3251596455,5.93967882673
2024,52.3249749729,5.93970687388
2043,52.3249749729,5.93970687388
2046,52.3249749729,5.93970687388
2045,52.3249749729,5.93970687388
2042,52.3249749729,5.93970687388
2050,52.3249749729,5.93970687388
2039,52.3249749729,5.93970687388
2030,52.3249749729,5.93970687388
2032,52.3249749729,5.93970687388
2033,52.3249749729,5.93970687388
2025,52.3249749729,5.93970687388
2031,52.3249749729,5.93970687388
2020,52.3249749729,5.93970687388
2036,52.3249749729,5.93970687388
2038,52.3249749729,5.93970687388
2037,52.3249749729,5.93970687388
2029,52.3208910595,5.93986022346
7780,64.1293869805,5.94011902179
4315,19.2838398944,5.94184250338
7270,214.534754257,5.94204601243
1272,57.3596470279,5.94322459156
10703,180.000315388,5.94368383897
6933,32.8130894551,5.94503655081
2040,52.7143993727,5.94570594245
12954,51.7685368766,5.94611528298
6277,67.202080458,5.94687527792
3189,29.564415505,5.94823042043
6210,23.7020086043,5.94995489139
2629,109.209421138,5.9510762502
9100,147.147912924,5.95272545264
12872,72.6949772692,5.9532918073
12923,51.8141864686,5.95341719378
7271,214.673056754,5.95379480309
12956,51.8191904524,5.95421378377
12952,51.8191904524,5.95421378377
12931,51.8191904524,5.95421378377
12930,51.8191904524,5.95421378377
12949,51.8191904524,5.95421378377
12948,51.8191904524,5.95421378377
12937,51.8191904524,5.95421378377
12938,51.8191904524,5.95421378377
12945,51.8191904524,5.95421378377
12944,51.8191904524,5.95421378377
12943,51.8191904524,5.95421378377
12936,51.8191904524,5.95421378377
12942,51.8191904524,5.95421378377
12951,51.8191904524,5.95421378377
12939,51.8191904524,5.95421378377
12926,51.8191904524,5.95421378377
12921,51.8211740911,5.95452135271
9112,27.8346117738,5.95500878033
1618,35.8500345182,5.95717738526
12934,51.822532503,5.95801460123
3572,37.421335183,5.95841500119
4595,47.7826584663,5.95877462395
2426,140.510503896,5.95886207236
5949,97.7466908105,5.95906500423
12932,51.9495120749,5.95917401513
11739,50.5859903464,5.95957554442
2645,109.256376115,5.95989471985
3118,10.0179217999,5.96146907411
11085,14.8542706262,5.963203077
2035,52.3477356504,5.9643272504
9111,27.8620516419,5.96670278768
7666,102.427912768,5.96701293132
625,140.217931517,5.96723104032
4318,29.2613863954,5.96794542008
9101,147.318519446,5.96869587146
3484,157.265640501,5.96919940128
9143,27.869454385,5.96945384315
7583,47.0661798876,5.97011759301
8437,62.3497267358,5.97183091889
9977,90.1208305071,5.97216559817
10330,61.8255318816,5.97265936323
12922,51.6840091315,5.97349439382
3006,30.1229172992,5.97422996234
1296,57.5183922548,5.97497520427
12950,52.2192028588,5.97534086594
4185,91.4412240725,5.97734760339
13278,24.443592918,5.97760359601
10295,61.8497907228,5.97764833384
13692,79.3493306767,5.97836999821
2632,109.487945754,5.97839296626
9123,27.7657106096,5.97890820217
3477,160.568523228,5.97948445969
5369,62.2996405007,5.98076331094
2013,52.6470106454,5.9834027482
2685,41.800959332,5.98351890167
12919,52.0092154724,5.98364700777
1273,57.102236646,5.98380449804
12918,51.9215392659,5.98421032885
2012,52.60569312,5.98443935632
7292,214.536232245,5.984576369
6380,45.4047706458,5.9856249575
3462,156.956470854,5.98577880803
5947,89.4774424044,5.98598072056
12835,81.2398277837,5.98776410756
10309,61.9915934975,5.98846042324
14049,31.3432638868,5.99139052397
10294,61.9515222849,5.99177019103
7265,214.572832534,5.99190141689
10298,61.9885322989,5.99373455325
12858,72.5486963432,5.9943485258
12958,23.2444910676,5.99437443539
12935,51.9857794972,5.99440084526
5063,120.178747117,5.99507527708
10299,61.9793973265,5.99573179351
10310,61.9826310801,5.99619752
10306,61.982552349,5.99620512401
10318,61.982552349,5.99620512401
10319,61.982552349,5.99620512401
10320,61.982552349,5.99620512401
10321,61.982552349,5.99620512401
10324,61.982552349,5.99620512401
10313,61.982552349,5.99620512401
